,0
0,650102009002
1,111
2,幸福集社区居委会
0,650102009003
1,111
2,天福花园社区居委会
0,650102009004
1,111
2,四道巷社区居委会
0,650102009005
1,111
2,北三巷社区居委会
0,650102009006
1,111
2,百信花园社区居委会
0,650102009007
1,111
2,职大社区居委会
0,650102009008
1,111
2,建国南路南社区居委会
0,650102009009
1,111
2,中环路北社区居委会
0,650102009010
1,111
2,宏大社区居委会
0,650102009011
1,111
2,湖东社区居委会
0,650102009014
1,111
2,幸福城市花园社区居委会
0,650102009015
1,111
2,幸福园社区居委会
0,650102009016
1,111
2,幸福路南社区居委会
0,650102009000
1,幸福路街道
0,650102010001
1,111
2,建国南路北社区居委会
0,650102010002
1,111
2,东后南街社区居委会
0,650102010003
1,111
2,东风路社区居委会
0,650102010004
1,111
2,东后北街社区居委会
0,650102010005
1,111
2,五星南路社区居委会
0,650102010006
1,111
2,西后街社区居委会
0,650102010008
1,111
2,前进东路社区居委会
0,650102010009
1,111
2,前进西路社区居委会
0,650102010010
1,111
2,建国北路社区居委会
0,650102010011
1,111
2,光华路社区居委会
0,650102010012
1,111
2,东环路西社区居委会
0,650102010000
1,东门街道
0,650102011001
1,111
2,人民路社区居委会
0,650102011002
1,111
2,西河坝社区居委会
0,650102011003
1,111
2,西河街南社区居委会
0,650102011004
1,111
2,红旗路社区居委会
0,650102011005
1,111
2,西河街北社区居委会
0,650102011006
1,111
2,民主西路社区居委会
0,650102011007
1,111
2,建设西路社区居委会
0,650102011008
1,111
2,建设路社区居委会
0,650102011009
1,111
2,小西门社区居委会
0,650102011010
1,111
2,光明路南社区居委会
0,650102011011
1,111
2,文化路社区居委会
0,650102011012
1,111
2,春风巷社区居委会
0,650102011013
1,111
2,中山路社区居委会
0,650102011000
1,新华北路街道
0,650102012001
1,111
2,光明路北社区居委会
0,650102012002
1,111
2,新民路西社区居委会
0,650102012003
1,111
2,新民路东社区居委会
0,650102012004
1,111
2,建工大院社区居委会
0,650102012005
1,111
2,五星路西社区居委会
0,650102012006
1,111
2,五星路东社区居委会
0,650102012008
1,111
2,红山路南社区居委会
0,650102012000
1,青年路街道
0,650102013004
1,111
2,向阳社区居委会
0,650102013005
1,111
2,碱泉东社区居委会
0,650102013006
1,111
2,碱泉中社区居委会
0,650102013007
1,111
2,碱泉西社区居委会
0,650102013008
1,111
2,月光小区社区居委会
0,650102013009
1,111
2,方圆社区居委会
0,650102013010
1,111
2,红桥社区居委会
0,650102013012
1,111
2,日光小区社区居委会
0,650102013013
1,111
2,青年路东社区居委会
0,650102013014
1,111
2,翠泉路东社区居委会
0,650102013015
1,111
2,青年路南社区居委会
0,650102013000
1,碱泉街道
0,650102014006
1,111
2,团结东路社区居委会
0,650102014007
1,111
2,晨光社区居委会
0,650102014008
1,111
2,东湾社区居委会
0,650102014009
1,111
2,富泉街北社区居委会
0,650102014010
1,111
2,西域轻工社区居委会
0,650102014011
1,111
2,吉顺路东社区居委会
0,650102014012
1,111
2,富泉街社区居委会
0,650102014013
1,111
2,中湾街南社区居委会
0,650102014014
1,111
2,富康街北社区居委会
0,650102014015
1,111
2,吉顺路北社区居委会
0,650102014016
1,111
2,中湾街北社区居委会
0,650102014017
1,111
2,虹湾巷社区居委会
0,650102014018
1,111
2,富北社区居委会
0,650102014000
1,延安路街道
0,650102015001
1,111
2,东大梁社区居委会
0,650102015002
1,111
2,乌拉泊社区居委会
0,650102015003
1,111
2,红雁池东社区居委会
0,650102015004
1,111
2,红雁池北社区居委会
0,650102015200
1,220
2,乌拉泊村委会
0,650102015000
1,红雁街道办事处
0,650102016001
1,220
2,翠青社区居委会
0,650102016002
1,111
2,翠林社区居委会
0,650102016003
1,111
2,翠园社区居委会
0,650102016000
1,南草滩街道办事处
0,650102017001
1,111
2,翠泉南路社区居委会
0,650102017002
1,111
2,翠泉北路社区居委会
0,650102017003
1,111
2,东泉路中社区居委会
0,650102017004
1,111
2,天府社区居委会
0,650102017005
1,111
2,翠泉中社区居委会
0,650102017006
1,111
2,碱泉一街南社区居委会
0,650102017007
1,111
2,翠泉路西社区居委会
0,650102017000
1,东泉路街道办事处
0,650102400001
1,111
2,二道桥社区居委会
0,650102400002
1,111
2,大巴扎社区居委会
0,650102400003
1,111
2,新市路南社区居委会
0,650102400004
1,111
2,宽北巷社区居委会
0,650102400005
1,111
2,福寿巷社区居委会
0,650102400006
1,111
2,双庆巷社区居委会
0,650102400007
1,111
2,跃进街社区居委会
0,650102400008
1,111
2,药王庙社区居委会
0,650102400009
1,111
2,固原巷社区居委会
0,650102400000
1,二道桥街道
0,650102401001
1,111
2,黑甲山前街社区居委会
0,650102401002
1,111
2,黑甲山后街社区居委会
0,650102401003
1,111
2,二道湾东社区居委会
0,650102401004
1,111
2,大湾北路西社区居委会
0,650102401005
1,111
2,富康街社区居委会
0,650102401006
1,111
2,金银路社区居委会
0,650102401007
1,111
2,二道湾北社区居委会
0,650102401008
1,111
2,北湾街社区居委会
0,650102401009
1,111
2,富康街南社区居委会
0,650102401010
1,111
2,大湾北路东社区居委会
0,650102401011
1,111
2,后泉路北社区居委会
0,650102401012
1,111
2,跃进街南社区居委会
0,650102401013
1,111
2,北湾街北社区居委会
0,650102401000
1,黑甲山街道
0,650102402001
1,123
2,延安大道社区居委会
0,650102402002
1,111
2,盐化社区居委会
0,650102402003
1,123
2,延安新村社区居委会
0,650102402004
1,123
2,明华街社区居委会
0,650102402005
1,111
2,延安东路社区居委会
0,650102402006
1,111
2,新翠社区居委会
0,650102402007
1,123
2,希望街北社区居委会
0,650102402008
1,123
2,金悦巷社区居委会
0,650102402009
1,111
2,花儿沟社区居委会
0,650102402000
1,大湾街道
0,650102403001
1,111
2,大湾南社区居委会
0,650102403002
1,111
2,红旗社区居委会
0,650102403003
1,111
2,赛马场西社区居委会
0,650102403004
1,111
2,十七户社区居委会
0,650102403005
1,111
2,赛马场东社区居委会
0,650102403006
1,111
2,水上乐园社区居委会
0,650102403007
1,111
2,榆园路社区居委会
0,650102403008
1,111
2,十七户路东社区居委会
0,650102403009
1,111
2,巴哈尔路南社区居委会
0,650102403010
1,111
2,榆园路北社区居委会
0,650102403011
1,111
2,水上乐园南社区居委会
0,650102403012
1,111
2,赛马场北社区居委会
0,650102403000
1,赛马场街道
0,650102404001
1,111
2,延安路社区居委会
0,650102404002
1,111
2,夏玛勒巴克巷社区居委会
0,650102404003
1,111
2,波斯坦巷社区居委会
0,650102404004
1,111
2,广电社区居委会
0,650102404005
1,111
2,昌乐园社区居委会
0,650102404006
1,111
2,中环路南社区居委会
0,650102404007
1,111
2,大湾北社区居委会
0,650102404008
1,111
2,南湾街南社区居委会
0,650102404009
1,111
2,南湾街北社区居委会
0,650102404000
1,南湾街街道
0,650102000000
1,天山区
0,650103001001
1,111
2,经一路社区居委会
0,650103001002
1,111
2,伊宁路社区居委会
0,650103001003
1,111
2,经二路社区居委会
0,650103001004
1,111
2,长江南路社区居委会
0,650103001005
1,111
2,长江北路社区居委会
0,650103001006
1,111
2,碾子沟社区居委会
0,650103001007
1,111
2,冷库社区居委会
0,650103001008
1,111
2,牛奶巷社区居委会
0,650103001009
1,111
2,新兴巷社区居委会
0,650103001010
1,111
2,奇台北路社区
0,650103001000
1,长江路街道
0,650103002001
1,111
2,建机社区居委会
0,650103002002
1,111
2,和田街社区居委会
0,650103002003
1,111
2,交通社区居委会
0,650103002004
1,111
2,公安社区居委会
0,650103002005
1,111
2,水利社区居委会
0,650103002006
1,111
2,东一街社区居委会
0,650103002007
1,111
2,东二街社区居委会
0,650103002008
1,111
2,黄河社区居委会
0,650103002009
1,111
2,珠江路北社区
0,650103002011
1,111
2,河滩南路西社区
0,650103002000
1,和田街街道
0,650103003001
1,111
2,人民公园社区居委会
0,650103003002
1,111
2,青松苑社区居委会
0,650103003003
1,111
2,扬子江社区居委会
0,650103003005
1,111
2,新华社区居委会
0,650103003006
1,111
2,揽秀园社区居委会
0,650103003007
1,111
2,孔雀社区居委会
0,650103003008
1,111
2,腾威社区居委会
0,650103003009
1,111
2,十月社区居委会
0,650103003010
1,111
2,黑龙江路社区居委会
0,650103003011
1,111
2,汇月社区居民委员会
0,650103003012
1,111
2,宝山东社区
0,650103003013
1,111
2,扬子江路东社区
0,650103003000
1,扬子江路街道
0,650103004001
1,111
2,友好社区居委会
0,650103004002
1,111
2,明园有色社区居委会
0,650103004003
1,111
2,明园石油社区居委会
0,650103004004
1,111
2,石油学院社区居委会
0,650103004005
1,111
2,西北路北社区居委会
0,650103004006
1,111
2,西北路南社区居委会
0,650103004007
1,111
2,虹桥南社区居委会
0,650103004008
1,111
2,虹桥北社区居委会
0,650103004009
1,111
2,金色花苑社区居委会
0,650103004010
1,111
2,鸿雁社区居委会
0,650103004000
1,友好南路街道
0,650103005001
1,111
2,友好新村东社区居委会
0,650103005002
1,111
2,友好新村西社区居委会
0,650103005003
1,111
2,师大社区居委会
0,650103005004
1,111
2,八楼社区居委会
0,650103005005
1,111
2,军区医院社区居委会
0,650103005006
1,111
2,友谊社区居委会
0,650103005007
1,111
2,宝地社区居委会
0,650103005008
1,111
2,石家园子社区居委会
0,650103005009
1,111
2,利民社区居委会
0,650103005010
1,111
2,泰华社区居委会
0,650103005011
1,111
2,巴州北路社区居委会
0,650103005000
1,友好北路街道
0,650103006001
1,111
2,国道社区居委会
0,650103006002
1,111
2,瑞安社区居委会
0,650103006003
1,111
2,农大社区居委会
0,650103006004
1,111
2,电信社区居委会
0,650103006005
1,111
2,邮政社区居委会
0,650103006006
1,111
2,农科院社区居委会
0,650103006007
1,111
2,金阳社区居委会
0,650103006008
1,111
2,锦华苑社区居委会
0,650103006009
1,111
2,新北社区居委会
0,650103006010
1,111
2,哈密西路社区居委会
0,650103006011
1,111
2,老满城社区居委会
0,650103006012
1,111
2,博物馆社区居委会
0,650103006013
1,111
2,南昌路社区居委会
0,650103006014
1,111
2,南昌北路社区居委会
0,650103006015
1,111
2,古城南社区
0,650103006016
1,111
2,古城北社区
0,650103006000
1,八一街道
0,650103007001
1,111
2,炉院街社区居委会
0,650103007002
1,111
2,和平桥社区居委会
0,650103007003
1,111
2,炉院北街社区居委会
0,650103007004
1,111
2,炉院东街社区居委会
0,650103007005
1,111
2,长征新村社区居委会
0,650103007006
1,111
2,变电站社区居委会
0,650103007007
1,111
2,棉花北街社区居委会
0,650103007008
1,111
2,棉花南街社区居委会
0,650103007009
1,111
2,仓房沟南路社区居委会
0,650103007010
1,111
2,仓房沟北路社区居委会
0,650103007011
1,111
2,天山建材社区居委会
0,650103007012
1,111
2,乌拉泊社区居委会
0,650103007013
1,112
2,后峡社区居民委员会
0,650103007014
1,111
2,双和社区居民委员会
0,650103007015
1,111
2,仓房沟中路西社区
0,650103007016
1,111
2,珠江路南社区
0,650103007021
1,111
2,双龙社区
0,650103007022
1,111
2,茶街社区
0,650103007023
1,111
2,和悦社区
0,650103007000
1,炉院街街道
0,650103008009
1,111
2,新标社区居委会
0,650103008010
1,111
2,骑马山社区居委会
0,650103008012
1,111
2,马料地街南社区居委会
0,650103008013
1,111
2,永康一巷东社区居委会
0,650103008014
1,111
2,永乐一巷社区居委会
0,650103008015
1,111
2,永平巷社区居委会
0,650103008016
1,111
2,马料地街西社区居委会
0,650103008019
1,111
2,西山东街北社区居委会
0,650103008027
1,111
2,平川路社区居委会
0,650103008000
1,西山街道办事处
0,650103009001
1,111
2,青年社区居委会
0,650103009002
1,111
2,校园社区居委会
0,650103009003
1,111
2,铁东社区居委会
0,650103009004
1,111
2,南站社区居委会
0,650103009005
1,111
2,泰裕社区居委会
0,650103009006
1,111
2,青峰社区居委会
0,650103009007
1,111
2,铁西社区居委会
0,650103009008
1,111
2,秀园社区居委会
0,650103009009
1,111
2,古丽斯坦社区居委会
0,650103009010
1,111
2,光明社区居委会
0,650103009011
1,111
2,冷库山社区居委会
0,650103009012
1,111
2,雪莲社区居委会
0,650103009013
1,111
2,宝山社区居委会
0,650103009014
1,111
2,西虹社区居委会
0,650103009015
1,111
2,南梁坡社区居委会
0,650103009016
1,111
2,宝山路西社区
0,650103009017
1,111
2,新雅社区
0,650103009000
1,雅玛里克山街道
0,650103010007
1,111
2,嘉和园社区居委会
0,650103010008
1,111
2,新通社区居委会
0,650103010009
1,111
2,金泰社区居委会
0,650103010010
1,111
2,天海社区居委会
0,650103010011
1,111
2,泰秀社区居委会
0,650103010012
1,111
2,汇珊园社区居委会
0,650103010013
1,111
2,汇芙园社区居委会
0,650103010016
1,111
2,西城街西社区
0,650103010017
1,111
2,西城街北社区
0,650103010018
1,111
2,福地社区
0,650103010019
1,111
2,新居社区
0,650103010020
1,111
2,西环中路东社区
0,650103010023
1,111
2,金地社区居委会
0,650103010026
1,111
2,康悦社区居委会
0,650103010027
1,111
2,新乐社区居委会
0,650103010028
1,111
2,福星社区居委会
0,650103010000
1,红庙子街道
0,650103011001
1,111
2,二道泉子社区
0,650103011002
1,111
2,二十里店社区
0,650103011003
1,111
2,泉台子社区
0,650103011004
1,111
2,西梁社区
0,650103011000
1,长胜东街道办事处
0,650103012001
1,111
2,林榆台社区
0,650103012002
1,111
2,苏家庄社区
0,650103012000
1,长胜西街道办事处
0,650103013001
1,111
2,弘泰社区
0,650103013002
1,111
2,惠达社区
0,650103013003
1,111
2,荣泽社区
0,650103013004
1,111
2,安泰社区
0,650103013005
1,111
2,薛家槽东社区
0,650103013006
1,111
2,薛家槽西社区
0,650103013007
1,111
2,薛家槽南社区
0,650103013008
1,111
2,薛家槽北社区
0,650103013000
1,长胜南街道办事处
0,650103014498
1,111
2,火车南站片区虚拟社区
0,650103014000
1,火车南站街道办事处
0,650103015001
1,111
2,仓盛社区
0,650103015002
1,111
2,仓欣社区
0,650103015003
1,111
2,仓泉社区
0,650103015004
1,111
2,仓泊社区
0,650103015005
1,111
2,仓郁社区
0,650103015006
1,111
2,仓园社区
0,650103015007
1,111
2,仓谷社区
0,650103015008
1,111
2,仓荣社区
0,650103015009
1,111
2,仓祥社区
0,650103015010
1,111
2,明月社区居委会
0,650103015000
1,仓房沟片区街道办事处
0,650103016001
1,111
2,马料地社区居委会
0,650103016002
1,111
2,中泰社区居委会
0,650103016004
1,111
2,新运社区居委会
0,650103016005
1,111
2,环卫路社区居委会
0,650103016007
1,111
2,四道岔社区居委会
0,650103016008
1,111
2,建陶社区居委会
0,650103016011
1,111
2,大浦沟社区居民委员会
0,650103016017
1,111
2,环卫路南社区
0,650103016018
1,111
2,华南巷社区
0,650103016019
1,111
2,西山东街南社区
0,650103016020
1,111
2,辛福屯社区
0,650103016029
1,111
2,芙蓉巷社区居委会
0,650103016000
1,环卫路街道办事处
0,650103017003
1,111
2,儿童村社区居委会
0,650103017022
1,111
2,骑马山路西社区居委会
0,650103017023
1,111
2,西盛社区居委会
0,650103017024
1,111
2,西源社区
0,650103017025
1,111
2,水库街社区居委会
0,650103017026
1,111
2,兴荣巷社区居委会
0,650103017000
1,骑马山街道办事处
0,650103018001
1,111
2,平顶山社区居委会
0,650103018002
1,111
2,克西路社区居委会
0,650103018003
1,111
2,北园春社区居委会
0,650103018004
1,111
2,公交社区居委会
0,650103018005
1,111
2,头宫社区居委会
0,650103018006
1,111
2,阿勒泰路社区居委会
0,650103018014
1,111
2,锦福苑社区居委会
0,650103018015
1,111
2,汇嘉园社区居委会
0,650103018021
1,111
2,南苑社区
0,650103018022
1,111
2,春熙街南社区
0,650103018024
1,111
2,清河路社区
0,650103018025
1,111
2,金沙江路西社区
0,650103018027
1,111
2,汇南社区
0,650103018000
1,平顶山街道办事处
0,650103501400
1,111
2,团部
0,650103501501
1,220
2,牧一场
0,650103501502
1,220
2,牧二场
0,650103501503
1,220
2,牧三场
0,650103501504
1,122
2,四连
0,650103501507
1,111
2,二连
0,650103501508
1,220
2,九连
0,650103501509
1,220
2,畜牧连
0,650103501511
1,220
2,育肥羊场
0,650103501512
1,220
2,六连
0,650103501514
1,121
2,养禽场
0,650103501515
1,220
2,七连
0,650103501000
1,兵团农十二师一零四团
0,650103502400
1,123
2,场部
0,650103502501
1,220
2,一连
0,650103502502
1,220
2,二连
0,650103502503
1,220
2,三连
0,650103502504
1,220
2,四连
0,650103502505
1,220
2,五连
0,650103502506
1,220
2,六连
0,650103502507
1,220
2,七连
0,650103502508
1,220
2,八连
0,650103502509
1,123
2,九连
0,650103502512
1,123
2,蔬菜连
0,650103502000
1,兵团十二师西山农场
0,650103000000
1,沙依巴克区
0,650104001001
1,111
2,北京路口社区居委会
0,650104001003
1,111
2,联建社区居委会
0,650104001004
1,111
2,北京南路社区居委会
0,650104001005
1,111
2,中营工社区居委会
0,650104001006
1,111
2,蜘蛛山社区居委会
0,650104001017
1,111
2,呈祥社区居委会
0,650104001018
1,111
2,阳光社区居委会
0,650104001019
1,111
2,锦海巷社区
0,650104001000
1,北京路街道
0,650104002002
1,111
2,天津北路社区居民委员会
0,650104002005
1,111
2,新科社区居委会
0,650104002010
1,111
2,江苏东路社区居委会
0,650104002011
1,111
2,河南东路社区居委会
0,650104002012
1,111
2,长青社区居委会
0,650104002013
1,111
2,科学北路社区居委会
0,650104002015
1,111
2,小西沟社区居委会
0,650104002016
1,111
2,新体社区居委会
0,650104002017
1,111
2,北京中路社区居委会
0,650104002000
1,二工街道
0,650104003001
1,111
2,和平桥社区居委会
0,650104003002
1,112
2,百园路社区居委会
0,650104003003
1,111
2,祥和社区居委会
0,650104003004
1,111
2,三工社区居委会
0,650104003005
1,111
2,花都社区居委会
0,650104003013
1,111
2,经环社区居委会
0,650104003014
1,111
2,景苑社区居委会
0,650104003015
1,111
2,汇轩园社区居委会
0,650104003016
1,111
2,新联路社区居委会
0,650104003017
1,111
2,北京北路社区居委会
0,650104003000
1,三工街道
0,650104004001
1,111
2,石油新村社区居委会
0,650104004002
1,111
2,阿勒泰路社区居委会
0,650104004004
1,111
2,工运司社区居委会
0,650104004007
1,111
2,红庙社区居委会
0,650104004008
1,111
2,九家湾社区居委会
0,650104004009
1,111
2,商运司社区居委会
0,650104004010
1,111
2,外运司社区居委会
0,650104004012
1,111
2,九家湾路北社区居委会
0,650104004013
1,111
2,锦峰社区居委会
0,650104004015
1,111
2,景宁社区居委会
0,650104004016
1,111
2,锦山社区居委会
0,650104004017
1,111
2,锦域社区
0,650104004018
1,111
2,明山社区
0,650104004000
1,石油新村街道
0,650104005001
1,111
2,迎宾北二路社区居委会
0,650104005002
1,111
2,三友社区居委会
0,650104005003
1,112
2,友谊路社区居委会
0,650104005004
1,111
2,新明社区居委会
0,650104005005
1,112
2,迎宾北一路社区居委会
0,650104005008
1,111
2,迎宾路西社区居委会
0,650104005010
1,111
2,兰亭社区
0,650104005000
1,迎宾路街道
0,650104006001
1,111
2,铁桥社区居委会
0,650104006002
1,111
2,五建社区居委会
0,650104006003
1,111
2,新兴社区居委会
0,650104006004
1,111
2,四平路社区居委会
0,650104006005
1,111
2,汇园社区居委会
0,650104006006
1,111
2,喀什东路社区居委会
0,650104006007
1,111
2,晨光社区居委会
0,650104006008
1,111
2,乌东站社区居委会
0,650104006009
1,111
2,文轩社区居委会
0,650104006011
1,111
2,京疆路社区
0,650104006000
1,喀什东路街道
0,650104009002
1,111
2,东方社区居委会
0,650104009003
1,111
2,建新社区居委会
0,650104009006
1,111
2,鸿阳社区
0,650104009007
1,111
2,新慧社区
0,650104009008
1,111
2,八家户社区居委会
0,650104009009
1,111
2,河滩北路西社区居委会
0,650104009010
1,111
2,鲤鱼山南路社区居委会
0,650104009000
1,八家户片区管委会
0,650104010001
1,111
2,鲤鱼山社区居委会
0,650104010003
1,111
2,银川路社区居委会
0,650104010004
1,111
2,西八家户社区居委会
0,650104010005
1,111
2,上八家户社区居委会
0,650104010006
1,111
2,小红桥社区居委会
0,650104010008
1,111
2,锦苑社区居委会
0,650104010010
1,111
2,汇展园社区居委会
0,650104010011
1,111
2,天山花园社区居委会
0,650104010012
1,111
2,华源社区居委会
0,650104010013
1,111
2,泉州街社区居委会
0,650104010015
1,111
2,西八家户路东社区居委会
0,650104010000
1,银川路街道
0,650104011001
1,111
2,青海路社区居委会
0,650104011002
1,111
2,南一路社区居委会
0,650104011003
1,111
2,南二路社区居委会
0,650104011004
1,111
2,南三路社区居委会
0,650104011005
1,111
2,北二路社区居委会
0,650104011006
1,111
2,太原路社区居委会
0,650104011007
1,111
2,北一路社区居委会
0,650104011010
1,111
2,北纬一路社区居委会
0,650104011011
1,111
2,北纬三路社区居委会
0,650104011012
1,111
2,河南西路社区
0,650104011013
1,111
2,锦江社区
0,650104011000
1,南纬路街道
0,650104012001
1,111
2,金谷社区居委会
0,650104012002
1,111
2,秀林园社区居委会
0,650104012003
1,111
2,振兴社区居委会
0,650104012004
1,111
2,河北西路社区居委会
0,650104012005
1,111
2,崇文社区居委会
0,650104012006
1,111
2,兴奥社区居委会
0,650104012007
1,111
2,杭州东街社区居委会
0,650104012000
1,杭州路街道
0,650104013001
1,111
2,府友路社区居委会
0,650104013002
1,111
2,新医社区居委会
0,650104013003
1,111
2,贵州东路社区居委会
0,650104013004
1,111
2,京都小区社区居委会
0,650104013000
1,鲤鱼山街道办事处
0,650104014001
1,111
2,兴安社区居委会
0,650104014002
1,111
2,唐山路社区居委会
0,650104014003
1,111
2,通安南路社区居委会
0,650104014004
1,111
2,友兴街南社区
0,650104014000
1,百园路街道办事处
0,650104015001
1,111
2,冬融街社区居委会
0,650104015002
1,111
2,抚顺街社区居委会
0,650104015003
1,111
2,正扬社区居委会
0,650104015004
1,111
2,金滕社区居委会
0,650104015005
1,111
2,东站北社区
0,650104015000
1,正扬路街道办事处
0,650104016001
1,111
2,飞机场社区居委会
0,650104016002
1,111
2,东风社区居委会
0,650104016003
1,111
2,安新社区居委会
0,650104016000
1,机场片区管委会
0,650104017001
1,111
2,迎宾北路社区居民委员会
0,650104017002
1,111
2,永昌社区居委会
0,650104017003
1,111
2,永盛社区居委会
0,650104017004
1,111
2,永睦社区居委会
0,650104017005
1,111
2,永泰社区
0,650104017006
1,111
2,迎亚社区居委会
0,650104017007
1,111
2,澳华社区居委会
0,650104017008
1,111
2,地窝堡社区居委会
0,650104017009
1,111
2,迎宾路北社区居委会
0,650104017000
1,友谊路街道办事处
0,650104100001
1,111
2,宁华社区居委会
0,650104100002
1,111
2,安馨社区居委会
0,650104100003
1,111
2,安泰社区
0,650104100200
1,112
2,安宁渠村委会
0,650104100201
1,111
2,北大路村委会
0,650104100202
1,111
2,东戈壁村委会
0,650104100203
1,111
2,河西村委会
0,650104100204
1,111
2,保昌堡村委会
0,650104100205
1,111
2,东村村委会
0,650104100206
1,111
2,西村村委会
0,650104100207
1,111
2,广东庄子村委会
0,650104100000
1,安宁渠镇
0,650104200002
1,220
2,京轩社区居委会
0,650104200004
1,111
2,金华路社区
0,650104200005
1,111
2,唐山路东社区
0,650104200006
1,111
2,宁波街社区
0,650104200007
1,111
2,湖州路西社区
0,650104200008
1,111
2,湖州路东社区
0,650104200203
1,111
2,三工村委会
0,650104200204
1,220
2,百园路新村村委会
0,650104200000
1,二工乡
0,650104201001
1,111
2,宣仁墩北街社区
0,650104201004
1,123
2,小地窝堡东街社区
0,650104201006
1,123
2,小地窝堡西街社区
0,650104201007
1,111
2,宣仁墩南街社区
0,650104201201
1,111
2,小地窝堡村委会
0,650104201202
1,220
2,宣仁墩村委会
0,650104201000
1,地窝堡乡
0,650104202200
1,111
2,新联村委会
0,650104202201
1,111
2,青格达湖村委会
0,650104202202
1,111
2,联合村委会
0,650104202203
1,111
2,天山村委会
0,650104202000
1,青格达湖乡
0,650104203200
1,111
2,星火村委会
0,650104203201
1,111
2,三宫梁村委会
0,650104203202
1,111
2,六十户村委会
0,650104203203
1,111
2,八段村委会
0,650104203204
1,111
2,大梁村委会
0,650104203205
1,111
2,哈族新村村委会
0,650104203000
1,六十户乡
0,650104000000
1,新市区
0,650105001006
1,111
2,北山社区居委会
0,650105001007
1,111
2,沿河路社区居委会
0,650105001009
1,111
2,风景社区居委会
0,650105001011
1,111
2,田园社区居委会
0,650105001012
1,111
2,众泰社区居委会
0,650105001013
1,111
2,温泉社区居委会
0,650105001014
1,111
2,康居社区居委会
0,650105001015
1,111
2,沿河北社区居委会
0,650105001016
1,111
2,温泉北社区居委会
0,650105001023
1,111
2,景泉社区居委会
0,650105001024
1,111
2,水磨社区居委会
0,650105001025
1,111
2,秀泉社区居委会
0,650105001000
1,水磨沟街道办事处
0,650105002001
1,111
2,五星北路社区居委会
0,650105002002
1,111
2,西虹东路社区居委会
0,650105002003
1,111
2,德裕社区居委会
0,650105002004
1,111
2,南湖花苑社区居委会
0,650105002005
1,111
2,克拉玛依东路社区居委
0,650105002013
1,111
2,北山坡社区居委会
0,650105002014
1,111
2,双拥社区居委会
0,650105002015
1,111
2,六道湾社区居委会
