,0
1,111
2,贵惠路南段居委会
0,520102412009
1,111
2,文雅巷居委会
0,520102412010
1,111
2,后坝居委会
0,520102412000
1,湘雅社区服务中心
0,520102413001
1,111
2,东新区路居委会
0,520102413002
1,111
2,青年路居委会
0,520102413003
1,111
2,冶金大院居委会
0,520102413004
1,111
2,冶金路居委会
0,520102413005
1,111
2,东宝花园居委会
0,520102413006
1,111
2,雨高桥居委会
0,520102413007
1,111
2,富源北路居委会
0,520102413008
1,111
2,油榨街居委会
0,520102413009
1,111
2,南兴巷居委会
0,520102413010
1,111
2,蓑草路居委会
0,520102413011
1,111
2,嘉润路居委会
0,520102413012
1,111
2,南岳路居委会
0,520102413013
1,111
2,粑粑街居委会
0,520102413014
1,111
2,南浦路居委会
0,520102413015
1,111
2,市南路居委会
0,520102413016
1,111
2,团坡桥居委会
0,520102413000
1,油榨社区服务中心
0,520102414001
1,111
2,皂角井路居委会
0,520102414002
1,111
2,四方河路居委会
0,520102414003
1,111
2,荫塘巷居委会
0,520102414004
1,111
2,九洲巷居委会
0,520102414005
1,111
2,四喜巷居委会
0,520102414006
1,111
2,五湖巷居委会
0,520102414007
1,111
2,菊花洞路居委会
0,520102414008
1,111
2,上坝路居委会
0,520102414009
1,111
2,垄岩路居委会
0,520102414010
1,111
2,中坝幸福小区第一居委会
0,520102414011
1,111
2,中坝幸福小区第二居委会
0,520102414012
1,111
2,中坝幸福小区第三居委会
0,520102414000
1,中曹司社区服务中心
0,520102415001
1,111
2,舒家寨居委会
0,520102415002
1,111
2,白马井巷居委会
0,520102415003
1,111
2,回龙路居委会
0,520102415004
1,111
2,泰安巷居委会
0,520102415005
1,111
2,富源南路居委会
0,520102415006
1,111
2,松花巷居委会
0,520102415007
1,111
2,翠云巷居委会
0,520102415008
1,111
2,柳井巷居委会
0,520102415009
1,111
2,八公里居委会
0,520102415000
1,二戈寨社区服务中心
0,520102416001
1,112
2,大坡东居委会
0,520102416002
1,111
2,见龙路居委会
0,520102416000
1,见龙社区服务中心
0,520102417001
1,111
2,龙水路居委会
0,520102417002
1,111
2,机场路居委会
0,520102417003
1,111
2,水塔坡居委会
0,520102417000
1,龙洞社区服务中心
0,520102418001
1,111
2,松山南路居委会
0,520102418002
1,111
2,中山南路居委会
0,520102418003
1,111
2,遵义中路居委会
0,520102418004
1,111
2,花中居委会
0,520102418005
1,111
2,花都居委会
0,520102418006
1,111
2,延秀居委会
0,520102418007
1,111
2,中园居委会
0,520102418008
1,111
2,都会大街居委会
0,520102418009
1,111
2,公园中路居委会
0,520102418010
1,111
2,古楼居委会
0,520102418011
1,111
2,延都居委会
0,520102418000
1,花果园社区服务中心
0,520102000000
1,南明区
0,520103100001
1,111
2,沙河居委会
0,520103100002
1,111
