,0
0,150103100006
1,111
2,塔布板社区居民委员会
0,150103100007
1,111
2,什拉门更社区居民委员会
0,150103100008
1,111
2,倘不浪社区居民委员会
0,150103100009
1,111
2,孔家营社区居民委员会
0,150103100010
1,111
2,青山社区居民委员会
0,150103100012
1,111
2,厂汉板社区居民委员会
0,150103100013
1,111
2,小府社区居民委员会
0,150103100014
1,111
2,四合兴社区居民委员会
0,150103100015
1,111
2,西龙王庙居委会
0,150103100016
1,111
2,刀刀板居委会
0,150103100201
1,220
2,毫赖沟村委会
0,150103100205
1,220
2,东乌素图村委会
0,150103100208
1,220
2,东棚子村委会
0,150103100209
1,220
2,段家窑村委会
0,150103100210
1,220
2,元山子村委会
0,150103100000
1,攸攸板镇
0,150103000000
1,回民区
0,150104001002
1,111
2,五塔北街社区居委会
0,150104001004
1,111
2,五塔寺前街社区居委会
0,150104001005
1,111
2,建华北街社区居委会
0,150104001006
1,111
2,建华南街社区居委会
0,150104001000
1,小召前街办事处
0,150104002002
1,111
2,大玉石巷社区居委会
0,150104002004
1,111
2,清泉街社区居委会
0,150104002005
1,111
2,六中社区居委会
0,150104002006
1,111
2,丽景社区居委会
0,150104002010
1,111
2,西三里社区居委会
0,150104002012
1,111
2,四里营西社区居委会
0,150104002013
1,111
2,四里营东社区居委会
0,150104002014
1,111
2,俪城社区居委会
0,150104002200
1,111
2,南茶坊村委会
0,150104002000
1,兴隆巷办事处
0,150104003005
1,111
2,大召社区居委会
0,150104003009
1,111
2,菩提塔西社区居委会
0,150104003010
1,111
2,菩提塔东社区居委会
0,150104003011
1,111
2,观音庙社区居委会
0,150104003000
1,长和廊办事处
0,150104004003
1,111
2,三里营西社区居委会
0,150104004004
1,111
2,三里营东社区居委会
0,150104004005
1,111
2,五里营社区居委会
0,150104004006
1,111
2,苁蓉社区居委会
0,150104004007
1,111
2,迎春社区居委会
0,150104004008
1,111
2,富丽社区居委会
0,150104004205
1,111
2,碱滩村委会
0,150104004000
1,石东路办事处
0,150104005007
1,111
2,小西街社区居委会
0,150104005012
1,111
2,友谊社区居委会
0,150104005013
1,111
2,恒昌社区居委会
0,150104005014
1,111
2,梁山街社区居委会
0,150104005000
1,大南街办事处
0,150104006002
1,111
2,巴彦乌素社区居委会
0,150104006005
1,111
2,绿苑社区居委会
0,150104006006
1,111
2,兴隆小区社区居委会
0,150104006008
1,111
2,牧科院社区居委会
0,150104006009
1,111
2,华宇社区居委会
0,150104006010
1,111
2,康居社区居委会
0,150104006202
1,111
2,前八里庄村委会
0,150104006203
1,111
2,后八里庄村委会
0,150104006204
1,111
2,当浪土牧村委会
0,150104006215
1,111
2,西瓦窑村委会
0,150104006000
1,鄂尔多斯路办事处
0,150104007001
1,111
2,西霞园社区居委会
0,150104007002
1,111
2,芦花园社区居委会
0,150104007004
1,111
2,兴旺社区居委会
0,150104007010
1,111
2,西苑居委会
0,150104007011
1,111
2,鱼池巷社区居委会
0,150104007014
1,111
2,温都日乐社区居委会
0,150104007015
1,111
2,怡景翠华林社区居委会
0,150104007016
1,111
2,星河苑社区居委会
0,150104007017
1,111
2,西岸社区居委会
0,150104007201
1,111
2,西水磨村委会
0,150104007203
1,111
2,范家营村委会
0,150104007207
1,111
2,辛辛板村委会
0,150104007208
1,111
2,东源村委会
0,150104007209
1,111
2,西源村委会
0,150104007210
1,111
2,南源村委会
0,150104007211
1,111
2,北源村委会
0,150104007000
1,西菜园办事处
0,150104008001
1,111
2,南湖社区居委会
0,150104008002
1,111
2,落雁社区居委会
0,150104008003
1,111
2,农科院社区居委会
0,150104008004
1,111
2,兴兴社区居委会
0,150104008005
1,111
2,天骄社区居委会
0,150104008006
1,111
2,五里营社区居委会
0,150104008007
1,111
2,南八里社区居委会
0,150104008008
1,111
2,小黑河社区居委会
0,150104008009
1,111
2,沟子板社区居委会
0,150104008010
1,111
2,恒盛社区居委会
0,150104008011
1,111
2,万锦社区居委会
0,150104008012
1,111
2,听雅社区居委会
0,150104008219
1,220
2,后桃花村委会
0,150104008220
1,220
2,前桃花村委会
0,150104008237
1,220
2,新胜村委会
0,150104008238
1,220
2,寇家营村委会
0,150104008239
1,220
2,杨家营村委会
0,150104008240
1,220
2,贾家营村委会
0,150104008241
1,220
2,西庄村委会
0,150104008242
1,220
2,姚府村委会
0,150104008000
1,昭君路办事处
0,150104100002
1,111
2,鑫盛社区居委会
0,150104100003
1,111
2,华美社区居委会
0,150104100004
1,111
2,祥和苑社区居委会
0,150104100005
1,111
2,奈伦社区居委会
0,150104100006
1,111
2,金和社区居委会
0,150104100200
1,112
2,东二道河村委会
0,150104100201
1,220
2,西二道河村委会
0,150104100205
1,112
2,姜家营村委会
0,150104100206
1,220
2,沙良子村委会
0,150104100207
1,220
2,班定营村委会
0,150104100208
1,112
2,章盖营村委会
0,150104100209
1,220
2,一间房村委会
0,150104100210
1,220
2,东甲兰村委会
0,150104100211
1,220
2,讨尔号村委会
0,150104100212
1,220
2,新河营村委会
0,150104100213
1,220
2,后本滩村委会
0,150104100214
1,220
2,大库伦村委会
0,150104100217
1,112
2,南营子村委会
0,150104100221
1,220
2,田家营村委会
0,150104100222
1,220
2,讨不齐村委会
0,150104100223
1,220
2,新村村委会
0,150104100224
1,220
2,兴旺庄村委会
0,150104100225
1,220
2,西地村委会
0,150104100226
1,220
2,郭家营村委会
0,150104100227
1,220
2,百什户村委会
0,150104100228
1,220
2,达赖庄村委会
0,150104100229
1,220
2,茂林太村委会
0,150104100230
1,220
2,乌兰巴图村委会
0,150104100231
1,220
2,后毛道村委会
0,150104100232
1,220
2,前毛道村委会
0,150104100233
1,220
2,民案村委会
0,150104100234
1,220
2,南台什村委会
0,150104100235
1,220
2,连家营村委会
0,150104100236
1,220
2,密密板村委会
0,150104100000
1,小黑河镇
0,150104400498
1,111
2,虚拟裕隆社区
0,150104400000
1,裕隆工业园区
0,150104000000
1,玉泉区
0,150105001001
1,111
2,健康社区居委会
0,150105001002
1,111
2,地北社区居委会
0,150105001006
1,111
2,支农社区居委会
0,150105001007
1,111
2,山丹社区居委会
0,150105001016
1,111
2,水文社区居委会
0,150105001018
1,111
2,仕奇社区居委会
0,150105001019
1,111
2,兴康社区居委会
0,150105001020
1,111
2,电力家园社区居委会
0,150105001021
1,111
2,富兴社区居委会
0,150105001000
1,人民路街道办事处
0,150105002001
1,111
2,前进社区居委会
0,150105002002
1,111
2,内大社区居委会
0,150105002003
1,111
2,师大社区居委会
0,150105002004
1,111
2,农大社区居委会
0,150105002005
1,111
2,新建东街社区居委会
0,150105002006
1,111
2,兴安南路社区居委会
0,150105002007
1,111
2,四千米社区居委会
0,150105002008
1,111
2,群英社区居委会
0,150105002009
1,111
2,学府花园社区居委会
0,150105002010
1,111
2,牧机所社区居委会
0,150105002000
1,大学西路街道办事处
0,150105003001
1,111
2,民政社区居委会
0,150105003002
1,111
2,长乐宫社区居委会
0,150105003003
1,111
2,先锋路社区居委会
0,150105003004
1,111
2,军区第三干休所社区居委会
0,150105003005
1,111
2,瑞光社区居委会
0,150105003008
1,111
2,武警社区居委会
0,150105003009
1,111
2,草原研究所社区居委会
0,150105003010
1,111
2,桥华社区居委会
0,150105003011
1,111
2,高院社区居委会
0,150105003000
1,乌兰察布东路街道办事处
0,150105004002
1,111
2,明和园社区居委会
0,150105004003
1,111
2,农大东社区居委会
0,150105004015
1,111
2,桃园社区居委会
0,150105004016
1,111
2,望兴园社区居委会
0,150105004018
1,111
2,乌兰社区居委会
0,150105004021
1,111
2,金宇文苑社区居民委员会
0,150105004000
1,大学东路街道办事处
0,150105005001
1,111
2,展览馆社区居委会
0,150105005003
1,111
2,创业社区居委会
0,150105005009
1,111
2,园艺社区居委会
0,150105005010
1,111
2,春雨社区居委会
0,150105005014
1,111
2,中专路社区居委会
0,150105005016
1,111
2,万达社区居委会
0,150105005017
1,111
2,展东路社区居委会
0,150105005018
1,111
2,竹园社区居委会
0,150105005019
1,111
2,巨海社区居委会
0,150105005020
1,111
2,民航社区居委会
0,150105005000
1,中专路街道办事处
0,150105006001
1,111
2,大台什路社区居委会
0,150105006002
1,111
2,东风社区居委会
0,150105006004
1,111
2,双树社区居委会
0,150105006005
1,111
2,金桥社区居委会
0,150105006006
1,111
2,水东社区居委会
0,150105006007
1,111
2,桥靠社区居委会
0,150105006008
1,111
2,大台社区居委会
0,150105006009
1,111
2,小台社区居委会
0,150105006010
1,111
2,双树街社区居委会
0,150105006011
1,111
2,前巧报社区居委会
0,150105006012
1,111
2,后巧报社区居委会
0,150105006013
1,111
2,正喇嘛营社区居委会
0,150105006014
1,111
2,保全庄社区居委会
0,150105006015
1,111
2,西喇嘛营社区居委会
0,150105006016
1,111
2,东黑河社区居委会
0,150105006017
1,111
2,东瓦窑社区居委会
0,150105006018
1,111
2,东喇嘛营社区居委会
0,150105006019
1,111
2,帅家营社区居委会
0,150105006020
1,111
2,炼化社区居民委员会
0,150105006100
1,111
2,税苑社区居委会
0,150105006201
1,112
2,新营子村民委员会
0,150105006202
1,112
2,西黑河村民委员会
0,150105006000
1,昭乌达路街道办事处
0,150105007001
1,111
2,民航北居民委员会
0,150105007002
1,111
2,益华社区居委会
0,150105007003
1,111
2,学苑社区居委会
0,150105007200
1,111
2,后罗家营村民委员会
0,150105007201
1,220
2,罗家营村民委员会
0,150105007202
1,220
2,黑土凹村民委员会
0,150105007203
1,220
2,坝堰村民委员会
0,150105007204
1,220
2,腾家营村民委员会
0,150105007205
1,220
2,乔家营村民委员会
0,150105007206
1,220
2,郭家营村民委员会
0,150105007207
1,220
2,白塔村民委员会
0,150105007208
1,220
2,舍必崖村民委员会
0,150105007209
1,220
2,郜独利村民委员会
0,150105007210
1,220
2,圪老板村民委员会
0,150105007211
1,220
2,添密湾村民委员会
0,150105007212
1,220
2,五路村民委员会
0,150105007213
1,220
2,辛庄子村民委员会
0,150105007214
1,220
2,太平庄村民委员会
0,150105007215
1,220
2,保素村民委员会
0,150105007000
1,巴彦街道办事处
0,150105008001
1,111
2,后不塔气社区居委会
0,150105008002
1,111
2,西古楼社区居委会
0,150105008003
1,111
2,什兰岱社区居委会
0,150105008004
1,111
2,如意和社区居委会
0,150105008005
1,111
2,徐家沙梁社区居委会
0,150105008006
1,111
2,东古楼社区居委会
0,150105008007
1,111
2,前不塔气社区居委会
0,150105008008
1,111
2,辛家营社区居委会
0,150105008009
1,111
2,西把栅社区居委会
0,150105008010
1,111
2,合林社区居委会
0,150105008012
1,111
2,金隅社区居委会
0,150105008013
1,111
2,万正尚都社区居委会
0,150105008015
1,111
2,新华联雅园社区居委会
0,150105008016
1,111
2,香格里社区居委会
0,150105008017
1,111
2,电力腾飞社区居委会
0,150105008018
1,111
2,怡水园社区居委会
0,150105008019
1,111
2,锦泰榕城社区居委会
0,150105008020
1,111
2,西兴社区居委会
0,150105008021
1,111
2,科尔沁社区居委会
0,150105008022
1,111
2,正泰社区居委会
0,150105008202
1,111
2,黑兰不塔村民委员会
0,150105008204
1,111
2,讨号板村民委员会
0,150105008208
1,111
2,大厂库伦村民委员会
0,150105008212
1,111
2,东把栅村民委员会
0,150105008215
1,112
2,六犋牛村民委员会
0,150105008216
1,220
2,后三富村民委员会
0,150105008217
1,220
2,前三富村民委员会
0,150105008218
1,220
2,八拜村民委员会
0,150105008219
1,111
2,小厂库伦村民委员会
0,150105008000
1,敕勒川路街道办事处
0,150105101001
1,121
2,东方红社区居委会
0,150105101201
1,220
2,二道河村民委员会
0,150105101202
1,220
2,东干丈村民委员会
0,150105101203
1,220
2,什犋窑村民委员会
0,150105101204
1,220
2,陶卜齐村民委员会
0,150105101205
1,220
2,三道沟村民委员会
0,150105101206
1,220
2,石门沟村民委员会
0,150105101207
1,220
2,河南村民委员会
0,150105101208
1,220
2,潮岱村民委员会
0,150105101209
1,220
2,口可板村民委员会
0,150105101210
1,220
2,苏木沁村民委员会
0,150105101211
1,220
2,红旗村民委员会
0,150105101212
1,220
2,前尔什村民委员会
0,150105101213
1,220
2,红吉村民委员会
0,150105101214
1,220
2,后乃莫板村民委员会
0,150105101215
1,220
2,三应窑村民委员会
0,150105101216
1,220
2,阳曲窑村民委员会
0,150105101217
1,220
2,古力板村民委员会
0,150105101218
1,220
2,前乃莫板村民委员会
0,150105101219
1,220
2,新地沟村民委员会
0,150105101220
1,220
2,土良村民委员会
0,150105101221
1,121
2,榆林村民委员会
0,150105101000
1,榆林镇
0,150105103001
1,121
2,红岗社区居委会
0,150105103002
1,121
2,红峡社区居委会
0,150105103200
1,121
2,南地村民委员会
0,150105103201
1,220
2,二十家村民委员会
0,150105103202
1,220
2,石人湾村民委员会
0,150105103203
1,220
2,后夭子村民委员会
0,150105103204
1,220
2,东五十家村民委员会
0,150105103205
1,220
2,西五十家村民委员会
0,150105103206
1,220
2,新脑包村民委员会
0,150105103207
1,220
2,东讨速号村民委员会
0,150105103208
1,220
