,0
0,310101019019
1,111
2,艾家弄居委会
0,310101019020
1,111
2,小桃园居委会
0,310101019021
1,111
2,方斜居委会
0,310101019022
1,111
2,牌楼居委会
0,310101019023
1,111
2,也是园居委会
0,310101019024
1,111
2,龙门村居委会
0,310101019025
1,111
2,小西门居委会
0,310101019027
1,111
2,唐家湾居委会
0,310101019028
1,111
2,净土街居委会
0,310101019029
1,111
2,乔家栅居委会
0,310101019030
1,111
2,陆兴居委会
0,310101019031
1,111
2,明日星城居委会
0,310101019032
1,111
2,陆迎居委会
0,310101019000
1,老西门街道
0,310101020001
1,111
2,桥一居委会
0,310101020002
1,111
2,桥二居委会
0,310101020004
1,111
2,中二居委会
0,310101020005
1,111
2,中一居委会
0,310101020006
1,111
2,铁一居委会
0,310101020007
1,111
2,铁二居委会
0,310101020008
1,111
2,瞿南居委会
0,310101020009
1,111
2,瞿中居委会
0,310101020010
1,111
2,瞿东居委会
0,310101020011
1,111
2,瞿西居委会
0,310101020012
1,111
2,斜土居委会
0,310101020013
1,111
2,打浦居委会
0,310101020014
1,111
2,蒙自居委会
0,310101020016
1,111
2,龙华居委会
0,310101020017
1,111
2,丽园居委会
0,310101020018
1,111
2,桑城居委会
0,310101020019
1,111
2,紫荆居委会
0,310101020020
1,111
2,瑞南居委会
0,310101020021
1,111
2,海悦居委会
0,310101020000
1,五里桥街道
0,310101021001
1,111
2,大同居委会
0,310101021002
1,111
2,肇东居委会
0,310101021005
1,111
2,泰康居委会
0,310101021006
1,111
2,建中居委会
0,310101021007
1,111
2,丽一居委会
0,310101021008
1,111
2,蒙西居委会
0,310101021009
1,111
2,丽二居委会
0,310101021010
1,111
2,银杏居委会
0,310101021011
1,111
2,局后居委会
0,310101021012
1,111
2,建一居委会
0,310101021013
1,111
2,徐一居委会
0,310101021014
1,111
2,建三居委会
0,310101021015
1,111
2,徐二居委会
0,310101021016
1,111
2,建五居委会
0,310101021018
1,111
2,锦海居委会
0,310101021019
1,111
2,南塘居委会
0,310101021020
1,111
2,汇龙居委会
0,310101021000
1,打浦桥街道
0,310101022002
1,111
2,新华居委会
0,310101022004
1,111
2,合二居委会
0,310101022005
1,111
2,复三居委会
0,310101022006
1,111
2,复四居委会
0,310101022007
1,111
2,志成居委会
0,310101022009
1,111
2,大华居委会
0,310101022014
1,111
2,复兴居委会
0,310101022015
1,111
2,西成居委会
0,310101022017
1,111
2,孝和居委会
0,310101022020
1,111
2,瑞华居委会
0,310101022021
1,111
2,建二居委会
0,310101022022
1,111
2,建四居委会
0,310101022023
1,111
2,建六居委会
0,310101022025
1,111
2,合一居委会
0,310101022026
1,111
2,顺六居委会
0,310101022027
1,111
2,新天地居委会
0,310101022000
1,淮海中路街道
0,310101023001
1,111
2,雁荡居委会
0,310101023002
1,111
2,延中居委会
0,310101023003
1,111
2,巨鹿居委会
0,310101023004
1,111
2,锦江居委会
0,310101023005
1,111
2,南昌居委会
0,310101023006
1,111
2,茂名居委会
0,310101023008
1,111
2,淮中居委会
0,310101023009
1,111
2,长乐居委会
0,310101023010
1,111
2,香山居委会
0,310101023011
1,111
2,永嘉居委会
0,310101023012
1,111
2,思南居委会
0,310101023013
1,111
2,陕建居委会
0,310101023014
1,111
2,瑞成居委会
0,310101023015
1,111
2,瑞兴居委会
0,310101023016
1,111
2,建德居委会
0,310101023017
1,111
2,瑞雪居委会
0,310101023000
1,瑞金二路街道
0,310101000000
1,黄浦区
0,310104003001
1,111
2,上海新村居委会
0,310104003002
1,111
2,德昌居委会
0,310104003003
1,111
2,康平居委会
0,310104003004
1,111
2,广元居委会
0,310104003005
1,111
2,安亭居委会
0,310104003006
1,111
2,吴兴居委会
0,310104003007
1,111
2,天平居委会
0,310104003008
1,111
2,宛平居委会
0,310104003009
1,111
2,高安居委会
0,310104003010
1,111
2,建新居委会
0,310104003011
1,111
2,永太居委会
0,310104003012
1,111
2,永嘉新村居委会
0,310104003013
1,111
2,桃源村居委会
0,310104003017
1,111
2,息村居委会
0,310104003019
1,111
2,肇嘉浜居委会
0,310104003021
1,111
2,慎成居委会
0,310104003024
1,111
2,嘉善居委会
0,310104003025
1,111
2,建岳居委会
0,310104003026
1,111
2,永康居委会
0,310104003027
1,111
2,太原居委会
0,310104003028
1,111
2,陕西居委会
0,310104003000
1,天平路街道
0,310104004001
1,111
2,淮中居委会
0,310104004003
1,111
2,安福居委会
0,310104004005
1,111
2,兴武居委会
0,310104004007
1,111
2,金波居委会
0,310104004008
1,111
2,武康居委会
0,310104004009
1,111
2,春华居委会
0,310104004010
1,111
2,华康居委会
0,310104004012
1,111
2,复永居委会
0,310104004014
1,111
2,新乐居委会
0,310104004015
1,111
2,张家弄居委会
0,310104004016
1,111
2,复襄居委会
0,310104004017
1,111
2,复中居委会
0,310104004018
1,111
2,东湖居委会
0,310104004019
1,111
2,陕新居委会
0,310104004020
1,111
2,淮海居委会
0,310104004021
1,111
2,延庆居委会
0,310104004000
1,湖南路街道
0,310104007001
1,111
2,日晖新城居委会
0,310104007002
1,111
2,日晖七村居委会
0,310104007003
1,111
2,日晖六村第一居委会
0,310104007004
1,111
2,日晖六村第二居委会
0,310104007008
1,111
2,康巨居委会
0,310104007009
1,111
2,江南新村居委会
0,310104007013
1,111
2,大木桥路第三居委会
0,310104007014
1,111
2,上影居委会
0,310104007015
1,111
2,茶陵居委会
0,310104007018
1,111
2,日晖二村居委会
0,310104007021
1,111
2,肇嘉浜路第一居委会
0,310104007022
1,111
2,肇清居委会
0,310104007023
1,111
2,景泰居委会
0,310104007024
1,111
2,大木桥路第四居委会
0,310104007025
1,111
2,大木桥路第五居委会
0,310104007026
1,111
2,日晖五村居委会
0,310104007028
1,111
2,恒益居委会
0,310104007049
1,111
2,尚海湾居委会
0,310104007000
1,斜土路街道
0,310104008001
1,111
2,张家浜居委会
0,310104008002
1,111
2,谨斜居委会
0,310104008004
1,111
2,东安一村北居委会
0,310104008005
1,111
2,东安一村南居委会
0,310104008009
1,111
2,黄家宅居委会
0,310104008010
1,111
2,西木北居委会
0,310104008011
1,111
2,西木南居委会
0,310104008013
1,111
2,沈家里居委会
0,310104008015
1,111
2,振兴居委会
0,310104008017
1,111
2,医清居委会
0,310104008020
1,111
2,东安四村居委会
0,310104008022
1,111
2,枫林新村居委会
0,310104008023
1,111
2,平江居委会
0,310104008024
1,111
2,庄家宅居委会
0,310104008026
1,111
2,宛南新村第一、二居委会
0,310104008027
1,111
2,宛南三村居委会
0,310104008028
1,111
2,宛南四村居委会
0,310104008029
1,111
2,宛南五村居委会
0,310104008030
1,111
2,宛南六村居委会
0,310104008032
1,111
2,天钥新村第一、二居委会
0,310104008033
1,111
2,天钥新村第三居委会
0,310104008034
1,111
2,天钥新村第四居委会
0,310104008035
1,111
2,龙山新村第一居委会
0,310104008036
1,111
2,龙山新村第二居委会
0,310104008037
1,111
2,张东居委会
0,310104008038
1,111
2,安康居委会
0,310104008040
1,111
2,四季园居委会
0,310104008041
1,111
2,汇园居委会
0,310104008042
1,111
2,东安二村居委会
0,310104008043
1,111
2,徐汇苑居委会
0,310104008044
1,111
2,东安苑居委会
0,310104008000
1,枫林路街道
0,310104010001
1,111
2,长桥新村第一居委会
0,310104010002
1,111
2,长桥新二村居委会
0,310104010003
1,111
2,港口居委会
0,310104010004
1,111
2,长桥一村居委会
0,310104010007
1,111
2,长桥三村第一居委会
0,310104010008
1,111
2,长桥三村第二居委会
0,310104010011
1,111
2,长桥五村居委会
0,310104010012
1,111
2,长桥七村居委会
0,310104010013
1,111
2,汇成一村居委会
0,310104010014
1,111
2,汇成二村居委会
0,310104010015
1,111
2,汇成三村居委会
0,310104010016
1,111
2,汇成四村居委会
0,310104010017
1,111
2,汇成五村居委会
0,310104010018
1,111
2,园南二村居委会
0,310104010019
1,111
2,园南三村居委会
0,310104010022
1,111
2,光华居委会
0,310104010023
1,111
2,百龙居委会
0,310104010025
1,111
2,园南一村居委会
0,310104010027
1,111
2,罗秀三村居委会
0,310104010028
1,111
2,楼园居委会
0,310104010031
1,111
2,长桥八村居委会
0,310104010032
1,111
2,平福居委会
0,310104010033
1,111
2,体育花苑居委会
0,310104010034
1,111
2,华东花苑第一居委会
0,310104010035
1,111
2,华东花苑第二居委会
0,310104010036
1,111
2,汇澜园居委会
0,310104010037
1,111
2,徐汇新城居委会
0,310104010038
1,111
2,中海瀛台居委会
0,310104010039
1,111
2,华滨居委会
0,310104010040
1,111
2,华沁居委会
0,310104010041
1,111
2,长桥四村居委会
0,310104010042
1,111
2,罗秀居委会
0,310104010000
1,长桥街道
0,310104011002
1,111
2,田林一、二村居委会
0,310104011004
1,111
2,田林三、四村居委会
0,310104011013
1,111
2,田林十二村居委会
0,310104011016
1,111
2,锦馨苑居委会
0,310104011023
1,111
2,新苑第一、二居委会
0,310104011024
1,111
2,新苑第三、四居委会
0,310104011028
1,111
2,田林十三村居委会
0,310104011031
1,111
2,千鹤第三居委会
0,310104011033
1,111
2,千鹤第五居委会
0,310104011035
1,111
2,万科华尔兹居委会
0,310104011037
1,111
2,古宜居委会
0,310104011038
1,111
2,田林十一村居委会
0,310104011039
1,111
2,华鼎居委会
0,310104011041
1,111
2,田林五、六、七村居委会
0,310104011042
1,111
2,田林八、九、十村居委会
0,310104011043
1,111
2,新苑第五、六、七居委会
0,310104011044
1,111
2,田林十四村居委会
0,310104011045
1,111
2,长春居委会
0,310104011046
1,111
2,爱建园居委会
0,310104011047
1,111
2,小安桥居委会
0,310104011048
1,111
2,千鹤二四居委会
0,310104011049
1,111
2,千鹤六居委会
0,310104011000
1,田林街道
0,310104012001
1,111
2,东兰路居委会
0,310104012002
1,111
2,古美路第一居委会
0,310104012003
1,111
2,古美路第二居委会
0,310104012006
1,111
2,钦北居委会
0,310104012007
1,111
2,古美路第三居委会
0,310104012008
1,111
2,古美路第四居委会
0,310104012009
1,111
2,桂林苑居委会
0,310104012010
1,111
2,虹南居委会
0,310104012011
1,111
2,虹星居委会
0,310104012012
1,111
2,航天新苑居委会
0,310104012013
1,111
2,怡桂苑居委会
0,310104012016
1,111
2,永兆居委会
0,310104012017
1,111
2,华悦家园居委会
0,310104012000
1,虹梅路街道
0,310104013002
1,111
2,寿昌山居委会
0,310104013004
1,111
2,长虹坊居委会
0,310104013006
1,111
2,紫鹃园居委会
0,310104013008
1,111
2,玉兰园居委会
0,310104013009
1,111
2,康乐小区居委会
0,310104013011
1,111
2,长青坊居委会
0,310104013015
1,111
2,樱花园居委会
0,310104013018
1,111
2,康宁强居委会
0,310104013019
1,111
2,寿祥坊居委会
0,310104013020
1,111
2,紫薇园居委会
0,310104013021
1,111
2,茶花桂花居委会
0,310104013022
1,111
2,长顺海居委会
0,310104013023
1,111
2,寿益坊居委会
0,310104013026
1,111
2,月季百藤居委会
0,310104013027
1,111
2,丁香迎春居委会
0,310104013028
1,111
2,师大新村居委会
0,310104013029
1,111
2,桂林路第二居委会
0,310104013032
1,111
2,桂康居委会
0,310104013033
1,111
2,欣园居委会
0,310104013034
1,111
2,联莘居委会
0,310104013035
1,111
2,金桂苑居委会
0,310104013037
1,111
2,长丰坊居委会
0,310104013038
1,111
2,长兴坊居委会
0,310104013039
1,111
2,紫荆党校居委会
0,310104013000
1,康健新村街道
0,310104014001
1,111
2,东塘居委会
0,310104014002
1,111
2,番禺居委会
0,310104014003
1,111
2,柿子湾居委会
0,310104014004
1,111
2,南丹居委会
0,310104014006
1,111
2,虹交居委会
0,310104014007
1,111
2,西塘居委会
0,310104014008
1,111
2,乐山一村居委会
0,310104014009
1,111
2,乐山二、三村居委会
0,310104014010
1,111
2,乐山四、五村居委会
0,310104014011
1,111
2,乐山六、七村居委会
0,310104014012
1,111
2,乐山八、九村居委会
0,310104014013
1,111
2,虹二居委会
0,310104014015
1,111
2,交大新村居委会
0,310104014016
1,111
2,潘家宅居委会
0,310104014017
1,111
2,汇站居委会
0,310104014018
1,111
2,文定居委会
0,310104014020
1,111
2,陈家宅居委会
0,310104014021
1,111
2,沈马居委会
0,310104014023
1,111
2,零陵居委会
0,310104014024
1,111
2,启明居委会
0,310104014025
1,111
2,南赵巷居委会
0,310104014026
1,111
2,王家堂居委会
0,310104014027
1,111
2,殷家角居委会
0,310104014028
1,111
2,爱华居委会
0,310104014029
1,111
2,科汇居委会
0,310104014032
1,111
2,徐汇新村居委会
0,310104014033
1,111
2,汇翠居委会
0,310104014034
1,111
2,名园居委会
0,310104014036
1,111
2,豪庭居委会
0,310104014000
1,徐家汇街道
0,310104015009
1,111
2,梅陇七村居委会
0,310104015010
1,111
2,梅陇八村居委会
0,310104015011
1,111
2,梅陇九村居委会
0,310104015012
1,111
2,梅陇十村居委会
0,310104015013
1,111
2,梅陇十一村第一居委会
0,310104015014
1,111
2,梅陇十一村第二居委会
0,310104015017
1,111
2,和平居委会
0,310104015018
1,111
2,陇南居委会
0,310104015019
1,111
2,梅苑第一居委会
0,310104015020
1,111
2,梅苑第二居委会
0,310104015021
1,111
2,龙州居委会
0,310104015022
1,111
2,闵朱居委会
0,310104015023
1,111
2,金塘居委会
0,310104015024
1,111
2,华东理工大学第一居委会
0,310104015025
1,111
2,华东理工大学第二居委会
0,310104015026
1,111
2,舒乐居委会
0,310104015027
1,111
2,家乐苑居委会
0,310104015028
1,111
2,长陇苑居委会
0,310104015029
1,111
2,闵秀居委会
0,310104015030
1,111
2,兴荣苑居委会
0,310104015031
1,111
2,书香苑居委会
0,310104015032
1,111
2,华理苑居委会
0,310104015035
1,111
2,梅陇三村居委会
0,310104015036
1,111
2,梅陇四村居委会
0,310104015037
1,111
2,梅陇五村居委会
0,310104015038
1,111
2,梅陇六村居委会
0,310104015039
1,111
2,凌云新村居委会
0,310104015040
1,111
2,阳光居委会
0,310104015000
1,凌云路街道
0,310104016002
1,111
2,周家湾居委会
0,310104016004
1,111
2,龙华新村居委会
0,310104016006
1,111
2,上缝新村居委会
0,310104016008
1,111
2,俞家湾第二居委会
0,310104016012
1,111
2,俞家湾第一居委会
0,310104016013
1,111
2,龙南三、四村居委会
0,310104016014
1,111
2,龙南七村居委会
0,310104016015
1,111
2,丰谷路居委会
0,310104016017
1,111
2,丰谷路第三居委会
0,310104016018
1,111
2,东蔡居委会
0,310104016022
1,111
2,龙南第五居委会
0,310104016023
1,111
2,龙南第六居委会
0,310104016024
1,111
2,俞家湾第三居委会
0,310104016026
1,111
2,机场新村居委会
0,310104016027
1,111
2,狮城花苑居委会
0,310104016028
1,111
2,云锦路居委会
0,310104016031
1,111
2,滨江居委会
0,310104016034
1,111
2,民苑居委会
0,310104016035
1,111
2,华容路居委会
0,310104016039
1,111
2,汇龙居委会
0,310104016040
1,111
2,盛大花苑第一居委会
0,310104016041
1,111
2,强生花苑居委会
0,310104016042
1,111
2,樟树苑居委会
0,310104016000
1,龙华街道
0,310104017001
1,111
2,习勤居委会
0,310104017004
1,111
2,漕溪四村居委会
0,310104017006
1,111
2,九弄居委会
0,310104017009
1,111
2,科苑居委会
0,310104017012
1,111
2,冠生园居委会
0,310104017013
1,111
2,凯翔居委会
0,310104017014
1,111
2,薛家宅居委会
0,310104017018
1,111
2,康健路居委会
0,310104017021
1,111
2,金谷园居委会
0,310104017028
1,111
2,龙漕居委会
0,310104017030
1,111
2,南一村第一居委会
0,310104017031
1,111
2,南一村第二居委会
0,310104017032
1,111
2,中海馨园居委会
0,310104017033
1,111
2,宏润花园居委会
0,310104017034
1,111
2,梓树园居委会
0,310104017035
1,111
2,佳友居委会
0,310104017037
1,111
2,华富居委会
0,310104017038
1,111
2,挹翠苑居委会
0,310104017039
1,111
2,张家园居委会
0,310104017040
1,111
2,东泉路居委会
0,310104017041
1,111
2,东荡居委会
0,310104017042
1,111
2,金牛居委会
0,310104017043
1,111
2,罗城居委会
0,310104017044
1,111
2,正南花苑居委会
0,310104017045
1,111
2,嘉萱苑居委会
0,310104017046
1,111
2,宾阳路居委会
0,310104017047
1,111
2,漕东居委会
0,310104017048
1,111
2,月河居委会
0,310104017049
1,111
2,馨汇南苑居委会
0,310104017000
1,漕河泾街道
0,310104103001
1,111
2,华建居委会
0,310104103003
1,111
2,大桥居委会
0,310104103004
1,111
2,华泾四村居委会
0,310104103005
1,111
2,华发居委会
0,310104103006
1,111
2,华阳居委会
0,310104103007
1,111
2,沙家浜居委会
0,310104103009
1,111
2,名苑居委会
0,310104103010
1,111
2,华泾五村居委会
0,310104103011
1,111
2,光华绿苑居委会
0,310104103012
1,111
2,华欣家园居委会
0,310104103013
1,111
2,明丰居委会
0,310104103014
1,111
2,华臻居委会
0,310104103016
1,111
2,漓江山水居委会
0,310104103017
1,111
2,华泾绿苑居委会
0,310104103018
1,111
2,馨宁居委会
0,310104103019
1,111
2,印象旭辉居委会
0,310104103020
1,111
2,盛华景苑居委会
0,310104103000
1,华泾镇
0,310104501498
1,111
2,漕河泾新兴技术开发区虚拟社区
0,310104501000
1,漕河泾新兴技术开发区
0,310104000000
1,徐汇区
0,310105001001
1,111
2,华阳路一居委会
0,310105001002
1,111
2,华阳路二居委会
0,310105001003
1,111
2,华阳路三居委会
0,310105001004
1,111
2,华阳路四居委会
0,310105001005
1,111
2,华阳路五居委会
0,310105001006
1,111
2,华院居委会
0,310105001007
1,111
2,秀水居委会
0,310105001008
1,111
2,长宁路一居委会
0,310105001010
1,111
2,长宁支路二居委会
0,310105001013
1,111
2,长宁路二居委会
0,310105001014
1,111
2,苏一居委会
0,310105001016
1,111
2,潘东居委会
0,310105001017
1,111
2,潘西居委会
0,310105001019
1,111
2,陶家宅居委会
0,310105001020
1,111
2,徐家宅居委会
0,310105001021
1,111
2,姚家角居委会
0,310105001022
1,111
2,建宁居委会
0,310105001024
1,111
2,潘中居委会
0,310105001025
1,111
2,天诚居委会
0,310105001026
1,111
2,飞乐居委会
0,310105001027
1,111
2,西一居委会
0,310105001000
1,华阳路街道
0,310105002002
1,111
2,岐山居委会
0,310105002003
1,111
2,江苏居委会
0,310105002006
1,111
2,万村居委会
0,310105002007
1,111
2,南汪居委会
0,310105002008
1,111
2,东浜居委会
0,310105002009
1,111
2,愚三居委会
0,310105002010
1,111
2,曹家堰居委会
0,310105002011
1,111
2,西浜居委会
0,310105002012
1,111
2,福世居委会
0,310105002013
1,111
2,长新居委会
0,310105002014
1,111
2,华山居委会
0,310105002015
1,111
2,利西居委会
0,310105002016
1,111
2,北汪居委会
0,310105002000
1,江苏路街道
0,310105004001
1,111
2,番禺居委会
0,310105004002
1,111
2,牛桥居委会
0,310105004003
1,111
2,人民居委会
0,310105004004
1,111
2,西镇居委会
0,310105004005
1,111
2,杨宅居委会
0,310105004007
1,111
2,香花居委会
0,310105004008
1,111
2,新华居委会
0,310105004009
1,111
2,梅安居委会
0,310105004010
1,111
2,左家宅居委会
0,310105004011
1,111
2,田渡居委会
0,310105004012
1,111
2,泰安居委会
0,310105004013
1,111
2,陈家巷居委会
0,310105004014
1,111
2,东镇居委会
0,310105004015
1,111
2,红庄居委会
0,310105004017
1,111
2,幸福居委会
0,310105004018
1,111
2,和平居委会
0,310105004019
1,111
2,张家宅居委会
0,310105004000
1,新华路街道
0,310105005001
1,111
2,范北居委会
0,310105005003
1,111
2,三泾北宅居委会
0,310105005004
1,111
2,三泾南宅居委会
0,310105005005
1,111
2,武夷居委会
0,310105005006
1,111
2,沈家郎居委会
0,310105005007
1,111
2,周一居委会
0,310105005008
1,111
2,周二居委会
0,310105005012
1,111
2,杨家宅居委会
0,310105005013
1,111
2,锦屏居委会
0,310105005016
1,111
2,古南居委会
0,310105005017
1,111
2,上海花城居委会
0,310105005018
1,111
2,虹桥新城居委会
0,310105005019
1,111
2,长宁新城居委会
0,310105005020
1,111
2,中山公寓居委会
0,310105005021
1,111
2,大家源居委会
0,310105005022
1,111
2,虹桥万博花园居委会
0,310105005023
1,111
2,春天花园居委会
0,310105005024
1,111
2,天山河畔花园居委会
0,310105005025
1,111
2,仁恒河滨花园居委会
0,310105005026
1,111
2,天山华庭居委会
0,310105005027
1,111
2,新天地河滨花园居委会
0,310105005000
1,周家桥街道
0,310105006001
1,111
2,天山二村居委会
0,310105006002
1,111
2,天山三村居委会
0,310105006003
1,111
2,天山四村居委会
0,310105006004
1,111
2,茅台居委会
0,310105006005
1,111
2,仙霞居委会
0,310105006007
1,111
2,天山居委会
0,310105006008
1,111
2,天义居委会
0,310105006009
1,111
2,天支居委会
0,310105006010
1,111
2,新光居委会
0,310105006011
1,111
2,新风居委会
0,310105006012
1,111
2,玉屏居委会
0,310105006013
1,111
2,遵义居委会
0,310105006014
1,111
2,友谊居委会
0,310105006015
1,111
2,紫云居委会
0,310105006016
1,111
2,联建居委会
0,310105006017
1,111
2,中紫居委会
0,310105006018
1,111
2,延西居委会
0,310105006019
1,111
2,纺大居委会
0,310105006000
1,天山路街道
0,310105008001
1,111
2,天山五村一居委会
0,310105008002
1,111
2,天山五村三居委会
0,310105008003
1,111
2,芙蓉江路第一居委会
0,310105008004
1,111
2,芙蓉江路第二居委会
0,310105008005
1,111
2,大金更居委会
0,310105008006
1,111
2,天原二村居委会
0,310105008007
1,111
2,虹日居委会
0,310105008008
1,111
2,虹古居委会
0,310105008009
1,111
2,虹纺居委会
0,310105008010
1,111
2,虹霞居委会
0,310105008011
1,111
2,虹旭居委会
0,310105008012
1,111
2,虹仙居委会
0,310105008013
1,111
2,锦苑居委会
0,310105008014
1,111
2,仙逸居委会
0,310105008015
1,111
2,仙二居委会
0,310105008016
1,111
2,杜一居委会
0,310105008018
1,111
2,水霞居委会
0,310105008019
1,111
2,古宋居委会
0,310105008020
1,111
2,茅台新苑居委会
0,310105008021
1,111
2,威宁居委会
0,310105008022
1,111
2,虹景居委会
0,310105008023
1,111
2,茅台花苑居委会
0,310105008024
1,111
2,安龙居委会
0,310105008000
1,仙霞新村街道
0,310105009001
1,111
2,安东居委会
0,310105009002
1,111
2,何家角居委会
0,310105009003
1,111
2,长顺居委会
0,310105009004
1,111
2,新顺居委会
0,310105009006
1,111
2,长虹居委会
0,310105009007
1,111
2,虹南居委会
0,310105009008
1,111
2,虹桥居委会
0,310105009009
1,111
2,爱建居委会
0,310105009010
1,111
2,伊犁居委会
0,310105009011
1,111
2,虹储居委会
0,310105009012
1,111
2,虹许居委会
0,310105009013
1,111
2,虹梅居委会
0,310105009014
1,111
2,荣华居委会
0,310105009015
1,111
2,虹东居委会
0,310105009016
1,111
2,中山居委会
0,310105009017
1,111
2,虹欣居委会
0,310105009000
1,虹桥街道
0,310105010001
1,111
2,程桥一村居委会
0,310105010002
1,111
2,程桥二村居委会
0,310105010003
1,111
2,宝北居委会
0,310105010004
1,111
2,机场新村居委会
0,310105010005
1,111
2,王满泗桥居委会
0,310105010006
1,111
2,南龚居委会
0,310105010007
1,111
2,上航新村居委会
0,310105010009
1,111
2,嘉利豪园居委会
0,310105010000
1,程家桥街道
0,310105011001
1,111
2,新泾一村一居委会
0,310105011002
1,111
2,新泾一村二居委会
0,310105011003
1,111
2,新泾二村居委会
0,310105011004
1,111
2,新泾三村居委会
0,310105011006
1,111
2,新泾四村居委会
0,310105011007
1,111
2,新泾五村居委会
0,310105011008
1,111
2,新泾六村居委会
0,310105011009
1,111
2,新泾七村居委会
0,310105011010
1,111
2,新泾八村居委会
0,310105011011
1,111
2,北翟路居委会
0,310105011012
1,111
2,蒲松北路居委会
0,310105011013
1,111
2,哈密新村居委会
0,310105011014
1,111
2,元丰花园居委会
0,310105011015
1,111
2,金平居委会
0,310105011016
1,111
2,剑河家苑居委会
0,310105011000
1,北新泾街道
0,310105102001
1,111
2,刘家宅一居委会
0,310105102002
1,111
2,刘家宅二居委会
0,310105102003
1,111
2,刘家宅三居委会
0,310105102004
1,111
2,刘家宅四居委会
0,310105102005
1,111
2,福泉路居委会
0,310105102006
1,111
